page_number,sentence_chunk,chunk_char_count,chunk_word_count,chunk_token_count,embedding
2,Agenda 1. Begriffsdefinition- und Einordnung 2. Modalitäten 1. Markerloses Motion Capture (Mediapipe) 2. Objekterkennung (YOLO-V8) 3. MTM-UAS 3. Problem 4. Lösung 5. Ausblick,174,23,43.5,"[-3.60368937e-02 -4.60912473e-02  1.91367436e-02 -8.70747678e-03
 -1.93143599e-02 -3.37470882e-02  5.17749004e-02  5.08385338e-02
 -6.41738325e-02 -5.19631095e-02  3.46886665e-02  6.65763952e-03
  2.87266467e-02  2.54858080e-02  1.32289836e-02 -1.06672972e-01
 -4.13838327e-02 -3.80378291e-02 -9.52681154e-02  1.69416405e-02
  4.03236505e-03 -1.96876265e-02 -5.57190180e-02 -3.35471593e-02
 -4.07126769e-02  5.19867539e-02 -1.44590242e-02 -2.82564983e-02
  2.52928883e-02  2.44612768e-02 -6.36578128e-02  1.31177036e-02
  5.08779697e-02  5.37769906e-02  1.99905458e-06 -6.99893683e-02
 -1.39524406e-02  2.14941930e-02  4.43311706e-02  4.98217195e-02
  7.33460439e-03  1.70023367e-02 -4.15437557e-02 -5.83733525e-03
  2.54334621e-02  3.53026427e-02 -3.10008158e-03 -5.79119287e-02
 -5.01248939e-03 -8.09441600e-03 -1.23665798e-02 -2.48168246e-03
 -1.09106291e-03  5.41716442e-02  3.63664404e-02  4.05587852e-02
 -1.55072371e-02  5.16766198e-02  1.18097469e-01  4.00525518e-02
 -3.42796929e-02  4.99391742e-02 -2.21330617e-02 -5.84576558e-03
  1.30954599e-02  6.87283278e-03  4.68090810e-02 -6.54618740e-02
 -1.34233842e-02  5.42199239e-03  4.73081395e-02  2.20454652e-02
  2.87928414e-02  2.44050808e-02  2.23806500e-02  1.33518251e-02
 -1.36963744e-02  5.27012460e-02 -3.53577994e-02 -2.80239619e-02
 -1.05606183e-01 -7.51387374e-03 -2.49571949e-02 -1.71490032e-02
  1.37290806e-02 -1.44208735e-02  5.90219162e-02  4.55535352e-02
 -4.49761339e-02 -2.25162297e-03  4.70417067e-02 -4.55735102e-02
  3.59314047e-02 -1.39405457e-02  2.54234318e-02 -2.88595306e-03
 -1.38213811e-02 -1.28531950e-02 -5.87778389e-02 -3.25162597e-02
  7.11361766e-02  5.91976289e-03  3.01999059e-02  8.73717144e-02
  6.27651205e-03  5.57533167e-02 -7.92503729e-02 -1.65689737e-02
 -2.31083650e-02  1.93093382e-02 -3.86196934e-02 -5.89221157e-03
 -3.53441015e-02  1.68953382e-03 -4.73026261e-02  3.49443927e-02
  1.43016316e-02  7.59786647e-03  4.17341813e-02 -2.53632758e-03
 -7.46679679e-02  1.23805301e-02  4.62480122e-03 -7.86927268e-02
 -2.29572915e-02  2.29818467e-02  1.67026445e-02  2.21526865e-02
 -1.15525685e-02  2.65755486e-02  4.11742739e-02  5.55550307e-02
  7.25818938e-03 -6.61786273e-03 -2.45425534e-02  2.25333311e-03
  6.07444672e-03  2.08732244e-02  7.72581156e-03  6.55038003e-03
  3.65648270e-02  8.05741816e-04  2.15777531e-02 -3.19549702e-02
  2.43622828e-02  3.80134732e-02  1.23551423e-02  5.36355041e-02
  2.29936261e-02  3.95163409e-02  2.77982326e-03  2.97558252e-02
 -1.30282892e-02  5.85130649e-03 -1.06047839e-02  3.31969298e-02
 -4.06060703e-02  5.80468029e-03 -5.88281415e-02 -6.29667640e-02
  1.52330454e-02 -3.07877399e-02  1.53444950e-02  1.24763642e-02
 -3.25987637e-02  4.03652294e-03 -3.93215008e-02  1.16377138e-02
  4.06907797e-02 -6.12199120e-03  1.91564132e-02 -4.63716639e-03
  4.80071921e-03  2.25420371e-02  1.04585933e-02  3.60220228e-03
  3.43021154e-02 -1.14904501e-01 -8.26593768e-03 -1.50901070e-02
 -1.18559445e-04 -4.40496318e-02  5.03497496e-02  4.63430434e-02
 -3.37377563e-03 -2.13392712e-02 -5.49710654e-02  6.42117262e-02
 -3.80625017e-02 -1.13010162e-03 -3.61304022e-02  1.28119383e-02
 -3.28918658e-02 -6.64402312e-03  1.32017350e-02 -7.17034331e-03
  9.28919110e-03  4.13318090e-02 -3.86743061e-02 -2.93598566e-02
  2.78339349e-02 -2.60136388e-02 -9.60058626e-03 -7.29119256e-02
 -6.05088053e-03 -5.33611747e-04 -1.66757707e-03 -5.72680086e-02
 -2.22937185e-02 -1.98777188e-02  1.90036409e-02 -1.03786858e-02
  3.46874893e-02  2.37543434e-02 -1.40547287e-03 -1.43128429e-02
 -1.84463523e-02  2.02989131e-02 -5.50022721e-02  4.43095341e-02
 -3.57075967e-02  4.46471088e-02  8.26656073e-02 -2.87217982e-02
 -2.92729912e-03 -1.27610238e-02 -4.33121994e-02 -1.57012958e-02
  2.80334167e-02  7.03465790e-02  1.43732792e-02 -8.25780071e-03
  4.31259535e-02  1.32380379e-02  4.67509218e-02  4.42088582e-02
  7.94836134e-02  4.67496738e-02  4.85595353e-02 -4.58797552e-02
  1.04282508e-02  8.18697736e-03  7.25340936e-03 -3.88441756e-02
 -1.86630152e-02 -1.71449222e-02 -3.42260231e-03  1.59500949e-02
  5.54583035e-02  1.26711335e-02 -3.15765999e-02 -2.66265031e-03
 -1.67067628e-02 -1.62515286e-02  2.44118758e-02  6.18864037e-02
  7.82091636e-03  1.75020285e-02  4.75320518e-02 -2.83480436e-02
  9.54772085e-02 -2.43164022e-02  3.96320177e-03  3.38936150e-02
  9.47248563e-03  4.62496275e-04  1.49001088e-02  1.20804878e-03
 -4.85687368e-02  7.34877493e-03 -9.49544646e-03  2.81769759e-03
  3.88850495e-02 -9.81125422e-03 -7.80936005e-03  8.17177165e-03
 -9.70180426e-03  7.56964087e-03 -5.82221523e-02  2.26931293e-02
  1.93281416e-02 -3.22002172e-02 -3.25313862e-03  2.97506433e-03
  8.92445631e-03 -2.64769588e-02  1.19388225e-02 -2.65003704e-02
 -5.08695506e-02 -7.23921284e-02 -4.01469246e-02 -1.59380380e-02
  2.27662493e-02 -6.69283513e-03 -9.50662140e-03  1.99605860e-02
 -3.04301791e-02  9.50291194e-03 -2.36658491e-02 -4.53252485e-03
  7.62640545e-03  1.94543879e-02  1.24842254e-03 -5.71451476e-03
  1.05867982e-02  4.35806103e-02 -1.32504348e-02  9.42844804e-03
  6.20440766e-02 -3.49175446e-02 -4.08524880e-03  2.21366771e-02
  8.44390830e-04  9.58470686e-04 -8.22615996e-03  1.78894028e-02
  2.58717034e-02  6.58678170e-03 -7.16448426e-02  1.12605114e-02
  3.09086707e-03  9.02185496e-03 -5.39837889e-02 -2.63498519e-02
 -6.52209967e-02  3.63466740e-02 -6.24381751e-03 -5.69403544e-02
  6.68660924e-03  9.44122765e-03 -1.20684626e-02 -7.55017297e-03
  2.36815158e-02  3.10289692e-02 -2.90540643e-02  3.24392878e-02
 -2.68229339e-02 -1.01492010e-01 -1.10387923e-02 -9.38346423e-03
 -2.15953644e-02 -6.45418372e-03  3.70120406e-02  4.43355292e-02
  4.96013276e-02 -5.43809321e-04 -7.91452378e-02  7.22188642e-03
  2.55538765e-02  3.98614928e-02  2.97358446e-02  2.78112348e-02
  5.62940985e-02  1.89553071e-02 -5.25356159e-02  4.12519723e-02
 -2.99969073e-02  2.41161487e-03 -5.41868284e-02  6.15280904e-02
  1.48708085e-02  2.79976223e-02  1.66652575e-02 -2.58933008e-03
 -4.01428491e-02  5.71409129e-02  3.21069434e-02  3.93399447e-02
 -7.41494671e-02  3.09683615e-03  1.14133708e-01 -6.07611751e-03
  5.09127881e-03 -2.54757721e-02  1.20701361e-02  5.16166212e-03
 -1.07882852e-02  6.68929145e-02  1.30843502e-02  1.45460460e-02
 -3.55546037e-03  2.16129459e-02  6.12699240e-02  1.00397393e-02
  8.71815160e-03  8.01273901e-03  1.42682940e-02  5.03288247e-02
 -3.19847614e-02  7.45848045e-02  2.01885086e-02 -2.16348507e-02
 -3.18378862e-03 -5.11699729e-03  1.37456479e-02  4.27144654e-02
 -3.79520818e-04  1.88892074e-02 -9.49822180e-03  9.17092897e-03
  3.90563644e-02 -1.74266454e-02 -3.94818038e-02 -2.05336697e-02
 -2.69763432e-02  7.64279366e-02 -5.96011337e-03  5.14654182e-02
  1.79449434e-03 -2.99965739e-02  6.70019444e-03 -6.44162893e-02
  1.82003584e-02 -4.64889780e-02 -3.79422605e-02  4.14328352e-02
  1.21647352e-02 -6.58318307e-03  3.55900936e-02  2.19308529e-02
 -2.80307774e-02 -7.75432065e-02  3.14585976e-02 -4.70306017e-02
  5.66932894e-02 -4.51877192e-02  1.41503301e-03 -1.84707083e-02
 -3.10280602e-02 -4.90187369e-02 -7.80376187e-03  1.79460552e-02
 -1.21592917e-03  1.75189376e-02  1.37727922e-02 -2.59746406e-02
 -1.09564029e-02  6.96755294e-03 -5.60593158e-02 -1.43334689e-02
 -4.08779085e-03  8.98014940e-03  1.17123015e-01 -2.61951573e-02
  1.41457105e-02 -6.98139369e-02  2.93855276e-02 -9.94698033e-02
  2.74640229e-02  1.60341132e-02 -1.33693395e-02  2.66978750e-03
  5.10362312e-02  1.51859159e-02  2.72726975e-02 -3.52892801e-02
 -4.09142822e-02 -1.89820062e-02 -8.67315084e-02  1.71117075e-02
  8.54147673e-02  3.66673954e-02  3.88841853e-02  1.44917713e-02
  1.61901619e-02 -4.96288165e-02 -1.09207034e-01  1.95418466e-02
  4.08410355e-02 -3.98972817e-03 -9.81878862e-03 -2.91110948e-02
 -3.72819006e-02 -3.42713408e-02 -1.44669134e-02 -5.60449017e-03
 -1.82393137e-02 -1.56517606e-02 -3.57456356e-02 -4.07186039e-02
  2.09320011e-03  2.03105458e-03 -6.44515548e-03 -5.88889373e-03
  5.42720594e-03 -1.02333957e-02  2.25590393e-02  1.43884588e-02
 -4.14927416e-02  1.14493230e-02 -3.38553488e-02 -5.64047322e-02
  3.56388241e-02  1.16163939e-02 -5.09988479e-02 -4.72460315e-02
  7.47798458e-02  4.76710824e-03 -3.83994170e-03 -2.62251720e-02
 -3.37163880e-02  2.28207204e-02  3.05271503e-02  9.68435705e-02
  9.91669856e-03  3.25416178e-02 -8.33343994e-03  6.52464386e-03
 -2.88813468e-03  3.79546806e-02  2.62710359e-02  9.49896034e-03
  4.70799431e-02  4.94545400e-02 -4.09294181e-02  9.06496271e-02
  1.10241473e-01 -2.56875027e-02  3.85626853e-02 -1.90087548e-03
  4.27085683e-02 -5.70521178e-03  3.89598012e-02 -1.55112259e-02
  2.41738427e-02  1.52640697e-02 -2.51474734e-02  6.03714120e-03
  2.51798127e-02 -5.67982011e-02 -3.78778838e-02 -1.75461341e-02
  2.07528714e-02 -9.31018731e-04 -1.17174406e-02  4.98725362e-02
  5.27832732e-02 -4.73816991e-02 -3.68837714e-02  1.65937729e-02
 -1.79429222e-02 -7.25631928e-03  2.76184939e-02  4.73006954e-03
 -7.53100123e-03 -2.84333006e-02  4.74736765e-02 -8.75158533e-02
  2.68247239e-02 -8.90443474e-03  9.58280172e-03 -3.73314731e-02
 -2.59572789e-02  1.33079663e-02  5.82716847e-03 -5.97824835e-33
 -2.49144286e-02 -1.90751487e-03 -5.27784089e-03  1.29040293e-02
 -5.64131141e-02 -3.28568965e-02  1.56250596e-02  1.74708832e-02
 -2.52625365e-02 -2.47452315e-02  1.96366142e-02 -4.63662446e-02
 -6.68619666e-03 -2.05306355e-02 -2.41464023e-02  3.09401806e-02
 -1.17229987e-02 -2.62385067e-02 -5.10503165e-02 -3.10763679e-02
  3.21675874e-02  2.18028133e-03  2.24347156e-03 -4.22639139e-02
 -4.95167002e-02 -2.39524860e-02 -3.41531262e-02 -1.53203066e-02
  3.62668298e-02 -1.86155364e-02 -5.63626550e-03 -1.18054571e-02
 -1.82080027e-02  2.61014476e-02  2.90434007e-02  2.10250895e-02
 -3.34569849e-02 -4.88654263e-02  8.33254401e-03  9.33364108e-02
  2.79818103e-02  7.02297920e-03 -5.35422042e-02 -2.50559188e-02
 -3.98088358e-02 -1.83181968e-02 -1.91745684e-02  4.59498391e-02
 -1.45606343e-02 -7.10757310e-03 -3.16131897e-02  4.29452732e-02
  1.91141292e-02 -1.89787950e-02  2.02679168e-02  1.04115847e-02
  1.46592343e-02 -1.10280916e-01 -1.91335902e-02  1.35380113e-02
 -2.95142457e-02 -1.86460000e-02  4.07896712e-02 -4.92802188e-02
  2.65585575e-02  4.40285745e-04 -2.95059290e-02 -6.69218674e-02
  1.16814328e-02  3.36593278e-02  2.23964397e-02  6.67071864e-02
  2.37089247e-02 -3.31252813e-02  2.59348378e-02  3.36545035e-02
  9.45800692e-02 -2.36667832e-03 -2.60793082e-02 -3.22416681e-03
 -2.14493126e-02  3.42090875e-02 -3.78992921e-03 -2.18255748e-03
  4.76208841e-03 -2.45601367e-02  2.51863915e-02 -4.42321040e-02
  4.09365073e-02  1.29983397e-02  2.58388333e-02 -2.84611098e-02
  6.28759786e-02 -8.78706016e-03  3.35933268e-02 -8.51095989e-02
 -8.14934168e-03  3.14844735e-02  2.40145940e-02 -4.72106459e-03
  2.79413653e-03 -7.37422146e-03  3.26276682e-02  1.26232104e-02
  3.06079667e-02  1.61085352e-02 -5.86861223e-02  4.50974852e-02
  2.24934742e-02  9.03898478e-03  3.91511656e-02 -1.44507578e-02
  2.43206155e-02 -6.02853708e-02  3.89051624e-02 -8.40614736e-03
  1.21639706e-02  5.09208366e-02 -1.68957915e-02 -4.73444350e-02
 -6.78491313e-03 -1.04434425e-02 -5.31099699e-02  4.77042533e-02
 -5.60507067e-02 -2.92112632e-03  1.46562383e-02  2.39426624e-02
  3.97174954e-02  5.78436477e-04 -6.49473965e-02 -3.14510874e-02
  2.71107012e-07 -2.63741259e-02  1.45078311e-02  3.51559557e-02
 -2.01452821e-02 -2.46561039e-02 -1.21367145e-02 -4.82088774e-02
  4.56401743e-02 -6.65603497e-04 -1.56541243e-02 -1.89731251e-02
 -7.06186295e-02 -3.21515836e-02  2.59958357e-02  6.49398845e-03
 -7.67638981e-02  1.21978730e-01  3.14484462e-02 -1.45489182e-02
  4.18829769e-02  4.88182120e-02  3.23992455e-03  1.04280701e-02
 -3.16973701e-02  3.09980959e-02 -4.04723957e-02  3.49808745e-02
  8.87238234e-03 -1.35949664e-02 -5.03872894e-02  4.09954004e-02
  5.07597588e-02 -2.17037052e-02 -5.17627336e-02 -2.97610909e-02
 -2.00961065e-02  3.27574685e-02  7.22481869e-03 -8.51269811e-02
 -1.42533658e-02 -3.89565639e-02  1.42174577e-02 -4.32864316e-02
  2.31694244e-02 -6.84515247e-03  2.87992209e-02 -4.72371001e-03
 -5.20531051e-02 -5.97197153e-02 -1.06063476e-02 -3.78005533e-03
  4.40316042e-03  5.99315055e-02 -1.05151599e-02 -8.56040418e-03
  2.69159451e-02 -3.51595730e-02 -1.37104420e-02  3.66995335e-02
 -1.28252292e-02 -6.47147745e-03  9.72981006e-03  4.27678823e-02
  5.74910408e-03 -5.51601965e-03 -7.64451176e-02 -6.54564276e-02
  2.78605799e-34 -1.30591374e-02 -1.66220404e-02  1.49353622e-02
 -2.14764867e-02 -2.70809289e-02  5.82431676e-03  1.89819429e-02
  5.21592125e-02  2.67000310e-02  7.05804955e-03 -1.85938124e-02]"
